,lang,feature,accuracy,permute,epoch,lang_train,init,num_samples
3188,fr,manner,0.7352941176470589,0.0,19,fren,en19,48563
3189,enfr,manner,0.7854449472096531,0.0,19,fren,en19,48563
3190,en,voicing,0.8235294117647058,0.0,19,fren,en19,48563
3191,fr,voicing,1.0,0.0,19,fren,en19,48563
3192,enfr,voicing,1.0,0.0,19,fren,en19,48563
3193,en,place,0.5833333333333334,0.0,19,fren,en19,48563
3194,fr,place,0.5263157894736842,0.0,19,fren,en19,48563
3195,enfr,place,0.8114035087719298,0.0,19,fren,en19,48563
3196,en,placerough,0.7142857142857143,0.0,19,fren,en19,48563
3197,fr,placerough,0.75,0.0,19,fren,en19,48563
3198,enfr,placerough,0.9285714285714286,0.0,19,fren,en19,48563
3199,enfr,lang,1.0,0.0,19,fren,en19,48563
3200,en,sonority,0.8461538461538461,0.0,20,fren,en19,56131
3201,fr,sonority,0.8235294117647058,0.0,20,fren,en19,56131
3202,enfr,sonority,0.8623680241327301,0.0,20,fren,en19,56131
3203,en,manner,0.717948717948718,0.0,20,fren,en19,56131
3204,fr,manner,0.7058823529411765,0.0,20,fren,en19,56131
3205,enfr,manner,0.7854449472096531,0.0,20,fren,en19,56131
3206,en,voicing,0.8235294117647058,0.0,20,fren,en19,56131
3207,fr,voicing,1.0,0.0,20,fren,en19,56131
3208,enfr,voicing,1.0,0.0,20,fren,en19,56131
3209,en,place,0.5833333333333334,0.0,20,fren,en19,56131
3210,fr,place,0.5263157894736842,0.0,20,fren,en19,56131
3211,enfr,place,0.7905701754385965,0.0,20,fren,en19,56131
3212,en,placerough,0.7142857142857143,0.0,20,fren,en19,56131
3213,fr,placerough,0.6666666666666666,0.0,20,fren,en19,56131
3214,enfr,placerough,0.9285714285714286,0.0,20,fren,en19,56131
3215,enfr,lang,1.0,0.0,20,fren,en19,56131
3216,en,sonority,0.8461538461538461,0.0,21,fren,en19,64800
3217,fr,sonority,0.8235294117647058,0.0,21,fren,en19,64800
3218,enfr,sonority,0.8476621417797888,0.0,21,fren,en19,64800
3219,en,manner,0.717948717948718,0.0,21,fren,en19,64800
3220,fr,manner,0.7058823529411765,0.0,21,fren,en19,64800
3221,enfr,manner,0.7854449472096531,0.0,21,fren,en19,64800
3222,en,voicing,0.8235294117647058,0.0,21,fren,en19,64800
3223,fr,voicing,1.0,0.0,21,fren,en19,64800
3224,enfr,voicing,0.9583333333333333,0.0,21,fren,en19,64800
3225,en,place,0.5833333333333334,0.0,21,fren,en19,64800
3226,fr,place,0.5263157894736842,0.0,21,fren,en19,64800
3227,enfr,place,0.7905701754385965,0.0,21,fren,en19,64800
3228,en,placerough,0.7142857142857143,0.0,21,fren,en19,64800
3229,fr,placerough,0.75,0.0,21,fren,en19,64800
3230,enfr,placerough,0.9285714285714286,0.0,21,fren,en19,64800
3231,enfr,lang,1.0,0.0,21,fren,en19,64800
3232,en,sonority,0.8461538461538461,0.0,22,fren,en19,74730
3233,fr,sonority,0.8235294117647058,0.0,22,fren,en19,74730
3234,enfr,sonority,0.8476621417797888,0.0,22,fren,en19,74730
3235,en,manner,0.717948717948718,0.0,22,fren,en19,74730
3236,fr,manner,0.7058823529411765,0.0,22,fren,en19,74730
3237,enfr,manner,0.7854449472096531,0.0,22,fren,en19,74730
3238,en,voicing,0.8235294117647058,0.0,22,fren,en19,74730
3239,fr,voicing,1.0,0.0,22,fren,en19,74730
3240,enfr,voicing,1.0,0.0,22,fren,en19,74730
3241,en,place,0.625,0.0,22,fren,en19,74730
3242,fr,place,0.5263157894736842,0.0,22,fren,en19,74730
3243,enfr,place,0.8114035087719298,0.0,22,fren,en19,74730
3244,en,placerough,0.7142857142857143,0.0,22,fren,en19,74730
3245,fr,placerough,0.75,0.0,22,fren,en19,74730
3246,enfr,placerough,0.9285714285714286,0.0,22,fren,en19,74730
3247,enfr,lang,1.0,0.0,22,fren,en19,74730
3248,en,sonority,0.8461538461538461,0.0,23,fren,en19,86105
3249,fr,sonority,0.8235294117647058,0.0,23,fren,en19,86105
3250,enfr,sonority,0.8623680241327301,0.0,23,fren,en19,86105
3251,en,manner,0.717948717948718,0.0,23,fren,en19,86105
3252,fr,manner,0.7058823529411765,0.0,23,fren,en19,86105
3253,enfr,manner,0.7854449472096531,0.0,23,fren,en19,86105
3254,en,voicing,0.8235294117647058,0.0,23,fren,en19,86105
3255,fr,voicing,1.0,0.0,23,fren,en19,86105
3256,enfr,voicing,1.0,0.0,23,fren,en19,86105
3257,en,place,0.625,0.0,23,fren,en19,86105
3258,fr,place,0.5263157894736842,0.0,23,fren,en19,86105
3259,enfr,place,0.8114035087719298,0.0,23,fren,en19,86105
3260,en,placerough,0.7142857142857143,0.0,23,fren,en19,86105
3261,fr,placerough,0.75,0.0,23,fren,en19,86105
3262,enfr,placerough,0.9285714285714286,0.0,23,fren,en19,86105
3263,enfr,lang,1.0,0.0,23,fren,en19,86105
3264,en,sonority,0.8461538461538461,0.0,24,fren,en19,99136
3265,fr,sonority,0.8235294117647058,0.0,24,fren,en19,99136
3266,enfr,sonority,0.8476621417797888,0.0,24,fren,en19,99136
3267,en,manner,0.717948717948718,0.0,24,fren,en19,99136
3268,fr,manner,0.7058823529411765,0.0,24,fren,en19,99136
3269,enfr,manner,0.7854449472096531,0.0,24,fren,en19,99136
3270,en,voicing,0.8235294117647058,0.0,24,fren,en19,99136
3271,fr,voicing,1.0,0.0,24,fren,en19,99136
3272,enfr,voicing,1.0,0.0,24,fren,en19,99136
3273,en,place,0.625,0.0,24,fren,en19,99136
3274,fr,place,0.5263157894736842,0.0,24,fren,en19,99136
3275,enfr,place,0.8114035087719298,0.0,24,fren,en19,99136
3276,en,placerough,0.7142857142857143,0.0,24,fren,en19,99136
3277,fr,placerough,0.75,0.0,24,fren,en19,99136
3278,enfr,placerough,0.9285714285714286,0.0,24,fren,en19,99136
3279,enfr,lang,1.0,0.0,24,fren,en19,99136
3280,en,sonority,0.8461538461538461,0.0,25,fren,en19,114063
3281,fr,sonority,0.8235294117647058,0.0,25,fren,en19,114063
3282,enfr,sonority,0.8201357466063348,0.0,25,fren,en19,114063
3283,en,manner,0.717948717948718,0.0,25,fren,en19,114063
3284,fr,manner,0.7058823529411765,0.0,25,fren,en19,114063
3285,enfr,manner,0.7854449472096531,0.0,25,fren,en19,114063
3286,en,voicing,0.8235294117647058,0.0,25,fren,en19,114063
3287,fr,voicing,1.0,0.0,25,fren,en19,114063
3288,enfr,voicing,1.0,0.0,25,fren,en19,114063
3289,en,place,0.625,0.0,25,fren,en19,114063
3290,fr,place,0.5263157894736842,0.0,25,fren,en19,114063
3291,enfr,place,0.7905701754385965,0.0,25,fren,en19,114063
3292,en,placerough,0.7142857142857143,0.0,25,fren,en19,114063
3293,fr,placerough,0.75,0.0,25,fren,en19,114063
3294,enfr,placerough,0.9285714285714286,0.0,25,fren,en19,114063
3295,enfr,lang,1.0,0.0,25,fren,en19,114063
3296,en,sonority,0.8461538461538461,0.0,26,fren,en19,131162
3297,fr,sonority,0.8235294117647058,0.0,26,fren,en19,131162
3298,enfr,sonority,0.8476621417797888,0.0,26,fren,en19,131162
3299,en,manner,0.717948717948718,0.0,26,fren,en19,131162
3300,fr,manner,0.7058823529411765,0.0,26,fren,en19,131162
3301,enfr,manner,0.7854449472096531,0.0,26,fren,en19,131162
3302,en,voicing,0.8235294117647058,0.0,26,fren,en19,131162
3303,fr,voicing,1.0,0.0,26,fren,en19,131162
3304,enfr,voicing,1.0,0.0,26,fren,en19,131162
3305,en,place,0.625,0.0,26,fren,en19,131162
3306,fr,place,0.5789473684210527,0.0,26,fren,en19,131162
3307,enfr,place,0.8114035087719298,0.0,26,fren,en19,131162
3308,en,placerough,0.7142857142857143,0.0,26,fren,en19,131162
3309,fr,placerough,0.75,0.0,26,fren,en19,131162
3310,enfr,placerough,0.9285714285714286,0.0,26,fren,en19,131162
3311,enfr,lang,1.0,0.0,26,fren,en19,131162
3312,en,sonority,0.8461538461538461,0.0,27,fren,en19,150750
3313,fr,sonority,0.8235294117647058,0.0,27,fren,en19,150750
3314,enfr,sonority,0.8476621417797888,0.0,27,fren,en19,150750
3315,en,manner,0.717948717948718,0.0,27,fren,en19,150750
3316,fr,manner,0.7058823529411765,0.0,27,fren,en19,150750
3317,enfr,manner,0.7854449472096531,0.0,27,fren,en19,150750
3318,en,voicing,0.8235294117647058,0.0,27,fren,en19,150750
3319,fr,voicing,1.0,0.0,27,fren,en19,150750
3320,enfr,voicing,1.0,0.0,27,fren,en19,150750
3321,en,place,0.625,0.0,27,fren,en19,150750
3322,fr,place,0.5789473684210527,0.0,27,fren,en19,150750
3323,enfr,place,0.7905701754385965,0.0,27,fren,en19,150750
3324,en,placerough,0.7142857142857143,0.0,27,fren,en19,150750
3325,fr,placerough,0.8333333333333334,0.0,27,fren,en19,150750
3326,enfr,placerough,0.9285714285714286,0.0,27,fren,en19,150750
3327,enfr,lang,1.0,0.0,27,fren,en19,150750
3328,en,sonority,0.8461538461538461,0.0,28,fren,en19,173188
3329,fr,sonority,0.8235294117647058,0.0,28,fren,en19,173188
3330,enfr,sonority,0.8476621417797888,0.0,28,fren,en19,173188
3331,en,manner,0.717948717948718,0.0,28,fren,en19,173188
3332,fr,manner,0.7058823529411765,0.0,28,fren,en19,173188
3333,enfr,manner,0.7854449472096531,0.0,28,fren,en19,173188
3334,en,voicing,0.8235294117647058,0.0,28,fren,en19,173188
3335,fr,voicing,1.0,0.0,28,fren,en19,173188
3336,enfr,voicing,1.0,0.0,28,fren,en19,173188
3337,en,place,0.7083333333333334,0.0,28,fren,en19,173188
3338,fr,place,0.631578947368421,0.0,28,fren,en19,173188
3339,enfr,place,0.7905701754385965,0.0,28,fren,en19,173188
3340,en,placerough,0.7142857142857143,0.0,28,fren,en19,173188
3341,fr,placerough,0.8333333333333334,0.0,28,fren,en19,173188
3342,enfr,placerough,0.9285714285714286,0.0,28,fren,en19,173188
3343,enfr,lang,1.0,0.0,28,fren,en19,173188
3344,en,sonority,0.8461538461538461,0.0,29,fren,en19,198891
3345,fr,sonority,0.8529411764705882,0.0,29,fren,en19,198891
3346,enfr,sonority,0.8623680241327301,0.0,29,fren,en19,198891
3347,en,manner,0.717948717948718,0.0,29,fren,en19,198891
3348,fr,manner,0.7352941176470589,0.0,29,fren,en19,198891
3349,enfr,manner,0.7854449472096531,0.0,29,fren,en19,198891
3350,en,voicing,0.8235294117647058,0.0,29,fren,en19,198891
3351,fr,voicing,1.0,0.0,29,fren,en19,198891
3352,enfr,voicing,1.0,0.0,29,fren,en19,198891
3353,en,place,0.7083333333333334,0.0,29,fren,en19,198891
3354,fr,place,0.6842105263157895,0.0,29,fren,en19,198891
3355,enfr,place,0.8114035087719298,0.0,29,fren,en19,198891
3356,en,placerough,0.7857142857142857,0.0,29,fren,en19,198891
3357,fr,placerough,0.8333333333333334,0.0,29,fren,en19,198891
3358,enfr,placerough,0.9285714285714286,0.0,29,fren,en19,198891
3359,enfr,lang,1.0,0.0,29,fren,en19,198891
3360,en,sonority,0.8461538461538461,0.0,30,fren,en19,228334
3361,fr,sonority,0.8823529411764706,0.0,30,fren,en19,228334
3362,enfr,sonority,0.8495475113122172,0.0,30,fren,en19,228334
3363,en,manner,0.717948717948718,0.0,30,fren,en19,228334
3364,fr,manner,0.7352941176470589,0.0,30,fren,en19,228334
3365,enfr,manner,0.7854449472096531,0.0,30,fren,en19,228334
3366,en,voicing,0.8235294117647058,0.0,30,fren,en19,228334
3367,fr,voicing,1.0,0.0,30,fren,en19,228334
3368,enfr,voicing,1.0,0.0,30,fren,en19,228334
3369,en,place,0.7916666666666666,0.0,30,fren,en19,228334
3370,fr,place,0.6842105263157895,0.0,30,fren,en19,228334
3371,enfr,place,0.8377192982456141,0.0,30,fren,en19,228334
3372,en,placerough,0.7857142857142857,0.0,30,fren,en19,228334
3373,fr,placerough,0.8333333333333334,0.0,30,fren,en19,228334
3374,enfr,placerough,0.9285714285714286,0.0,30,fren,en19,228334
3375,enfr,lang,1.0,0.0,30,fren,en19,228334
3376,en,sonority,0.8461538461538461,0.0,31,fren,en19,262062
3377,fr,sonority,0.8823529411764706,0.0,31,fren,en19,262062
3378,enfr,sonority,0.8642533936651584,0.0,31,fren,en19,262062
3379,en,manner,0.717948717948718,0.0,31,fren,en19,262062
3380,fr,manner,0.7352941176470589,0.0,31,fren,en19,262062
3381,enfr,manner,0.7854449472096531,0.0,31,fren,en19,262062
3382,en,voicing,0.8235294117647058,0.0,31,fren,en19,262062
3383,fr,voicing,1.0,0.0,31,fren,en19,262062
3384,enfr,voicing,1.0,0.0,31,fren,en19,262062
3385,en,place,0.75,0.0,31,fren,en19,262062
3386,fr,place,0.7368421052631579,0.0,31,fren,en19,262062
3387,enfr,place,0.8114035087719298,0.0,31,fren,en19,262062
3388,en,placerough,0.7857142857142857,0.0,31,fren,en19,262062
3389,fr,placerough,0.8333333333333334,0.0,31,fren,en19,262062
3390,enfr,placerough,0.9285714285714286,0.0,31,fren,en19,262062
3391,enfr,lang,1.0,0.0,31,fren,en19,262062
3392,en,sonority,0.8461538461538461,0.0,32,fren,en19,300698
3393,fr,sonority,0.8529411764705882,0.0,32,fren,en19,300698
3394,enfr,sonority,0.8495475113122172,0.0,32,fren,en19,300698
3395,en,manner,0.717948717948718,0.0,32,fren,en19,300698
3396,fr,manner,0.7352941176470589,0.0,32,fren,en19,300698
3397,enfr,manner,0.8001508295625943,0.0,32,fren,en19,300698
3398,en,voicing,0.8235294117647058,0.0,32,fren,en19,300698
3399,fr,voicing,1.0,0.0,32,fren,en19,300698
3400,enfr,voicing,1.0,0.0,32,fren,en19,300698
3401,en,place,0.7916666666666666,0.0,32,fren,en19,300698
3402,fr,place,0.6842105263157895,0.0,32,fren,en19,300698
3403,enfr,place,0.8377192982456141,0.0,32,fren,en19,300698
3404,en,placerough,0.8571428571428571,0.0,32,fren,en19,300698
3405,fr,placerough,0.8333333333333334,0.0,32,fren,en19,300698
3406,enfr,placerough,0.9285714285714286,0.0,32,fren,en19,300698
3407,enfr,lang,1.0,0.0,32,fren,en19,300698
3408,en,sonority,0.8461538461538461,0.0,33,fren,en19,344956
3409,fr,sonority,0.8823529411764706,0.0,33,fren,en19,344956
3410,enfr,sonority,0.8642533936651584,0.0,33,fren,en19,344956
3411,en,manner,0.7692307692307693,0.0,33,fren,en19,344956
3412,fr,manner,0.7352941176470589,0.0,33,fren,en19,344956
3413,enfr,manner,0.8001508295625943,0.0,33,fren,en19,344956
3414,en,voicing,0.8235294117647058,0.0,33,fren,en19,344956
3415,fr,voicing,1.0,0.0,33,fren,en19,344956
3416,enfr,voicing,1.0,0.0,33,fren,en19,344956
3417,en,place,0.75,0.0,33,fren,en19,344956
3418,fr,place,0.7368421052631579,0.0,33,fren,en19,344956
3419,enfr,place,0.8377192982456141,0.0,33,fren,en19,344956
3420,en,placerough,0.7857142857142857,0.0,33,fren,en19,344956
3421,fr,placerough,0.8333333333333334,0.0,33,fren,en19,344956
3422,enfr,placerough,0.9285714285714286,0.0,33,fren,en19,344956
3423,enfr,lang,1.0,0.0,33,fren,en19,344956
3424,en,sonority,0.8717948717948718,0.0,34,fren,en19,395654
3425,fr,sonority,0.8529411764705882,0.0,34,fren,en19,395654
3426,enfr,sonority,0.8495475113122172,0.0,34,fren,en19,395654
3427,en,manner,0.7692307692307693,0.0,34,fren,en19,395654
3428,fr,manner,0.7352941176470589,0.0,34,fren,en19,395654
3429,enfr,manner,0.8129713423831071,0.0,34,fren,en19,395654
3430,en,voicing,0.8823529411764706,0.0,34,fren,en19,395654
3431,fr,voicing,1.0,0.0,34,fren,en19,395654
3432,enfr,voicing,1.0,0.0,34,fren,en19,395654
3433,en,place,0.75,0.0,34,fren,en19,395654
3434,fr,place,0.7368421052631579,0.0,34,fren,en19,395654
3435,enfr,place,0.8640350877192983,0.0,34,fren,en19,395654
3436,en,placerough,0.8571428571428571,0.0,34,fren,en19,395654
3437,fr,placerough,0.8333333333333334,0.0,34,fren,en19,395654
3438,enfr,placerough,0.9285714285714286,0.0,34,fren,en19,395654
3439,enfr,lang,1.0,0.0,34,fren,en19,395654
3440,en,sonority,0.8717948717948718,0.0,35,fren,en19,453730
3441,fr,sonority,0.8823529411764706,0.0,35,fren,en19,453730
3442,enfr,sonority,0.8495475113122172,0.0,35,fren,en19,453730
3443,en,manner,0.7692307692307693,0.0,35,fren,en19,453730
3444,fr,manner,0.7352941176470589,0.0,35,fren,en19,453730
3445,enfr,manner,0.8276772247360482,0.0,35,fren,en19,453730
3446,en,voicing,0.8823529411764706,0.0,35,fren,en19,453730
3447,fr,voicing,1.0,0.0,35,fren,en19,453730
3448,enfr,voicing,1.0,0.0,35,fren,en19,453730
3449,en,place,0.7916666666666666,0.0,35,fren,en19,453730
3450,fr,place,0.7894736842105263,0.0,35,fren,en19,453730
3451,enfr,place,0.8640350877192983,0.0,35,fren,en19,453730
3452,en,placerough,0.8571428571428571,0.0,35,fren,en19,453730
3453,fr,placerough,0.8333333333333334,0.0,35,fren,en19,453730
3454,enfr,placerough,0.9285714285714286,0.0,35,fren,en19,453730
3455,enfr,lang,1.0,0.0,35,fren,en19,453730
3456,en,sonority,0.8717948717948718,0.0,36,fren,en19,520256
3457,fr,sonority,0.8823529411764706,0.0,36,fren,en19,520256
3458,enfr,sonority,0.8642533936651584,0.0,36,fren,en19,520256
3459,en,manner,0.7692307692307693,0.0,36,fren,en19,520256
3460,fr,manner,0.7352941176470589,0.0,36,fren,en19,520256
3461,enfr,manner,0.8276772247360482,0.0,36,fren,en19,520256
3462,en,voicing,0.8823529411764706,0.0,36,fren,en19,520256
3463,fr,voicing,1.0,0.0,36,fren,en19,520256
3464,enfr,voicing,1.0,0.0,36,fren,en19,520256
3465,en,place,0.75,0.0,36,fren,en19,520256
3466,fr,place,0.7894736842105263,0.0,36,fren,en19,520256
3467,enfr,place,0.8640350877192983,0.0,36,fren,en19,520256
3468,en,placerough,0.8571428571428571,0.0,36,fren,en19,520256
3469,fr,placerough,0.8333333333333334,0.0,36,fren,en19,520256
3470,enfr,placerough,0.9285714285714286,0.0,36,fren,en19,520256
3471,enfr,lang,1.0,0.0,36,fren,en19,520256
3472,en,sonority,0.8717948717948718,0.0,37,fren,en19,596463
3473,fr,sonority,0.8823529411764706,0.0,37,fren,en19,596463
3474,enfr,sonority,0.8623680241327301,0.0,37,fren,en19,596463
3475,en,manner,0.7692307692307693,0.0,37,fren,en19,596463
3476,fr,manner,0.7352941176470589,0.0,37,fren,en19,596463
3477,enfr,manner,0.8276772247360482,0.0,37,fren,en19,596463
3478,en,voicing,0.8823529411764706,0.0,37,fren,en19,596463
3479,fr,voicing,1.0,0.0,37,fren,en19,596463
3480,enfr,voicing,1.0,0.0,37,fren,en19,596463
3481,en,place,0.75,0.0,37,fren,en19,596463
3482,fr,place,0.7894736842105263,0.0,37,fren,en19,596463
3483,enfr,place,0.8640350877192983,0.0,37,fren,en19,596463
3484,en,placerough,0.8571428571428571,0.0,37,fren,en19,596463
3485,fr,placerough,0.8333333333333334,0.0,37,fren,en19,596463
3486,enfr,placerough,0.9285714285714286,0.0,37,fren,en19,596463
3487,enfr,lang,1.0,0.0,37,fren,en19,596463
3488,en,sonority,0.8717948717948718,0.0,38,fren,en19,683759
3489,fr,sonority,0.8823529411764706,0.0,38,fren,en19,683759
3490,enfr,sonority,0.8495475113122172,0.0,38,fren,en19,683759
3491,en,manner,0.7692307692307693,0.0,38,fren,en19,683759
3492,fr,manner,0.7647058823529411,0.0,38,fren,en19,683759
3493,enfr,manner,0.8404977375565611,0.0,38,fren,en19,683759
3494,en,voicing,0.9411764705882353,0.0,38,fren,en19,683759
3495,fr,voicing,1.0,0.0,38,fren,en19,683759
3496,enfr,voicing,1.0,0.0,38,fren,en19,683759
3497,en,place,0.75,0.0,38,fren,en19,683759
3498,fr,place,0.7894736842105263,0.0,38,fren,en19,683759
3499,enfr,place,0.8848684210526316,0.0,38,fren,en19,683759
3500,en,placerough,0.8571428571428571,0.0,38,fren,en19,683759
3501,fr,placerough,0.8333333333333334,0.0,38,fren,en19,683759
3502,enfr,placerough,0.9285714285714286,0.0,38,fren,en19,683759
3503,enfr,lang,1.0,0.0,38,fren,en19,683759
3504,en,sonority,0.8717948717948718,0.0,39,fren,en19,783759
3505,fr,sonority,0.8823529411764706,0.0,39,fren,en19,783759
3506,enfr,sonority,0.8348416289592759,0.0,39,fren,en19,783759
3507,en,manner,0.7692307692307693,0.0,39,fren,en19,783759
3508,fr,manner,0.7352941176470589,0.0,39,fren,en19,783759
3509,enfr,manner,0.8276772247360482,0.0,39,fren,en19,783759
3510,en,voicing,0.8823529411764706,0.0,39,fren,en19,783759
3511,fr,voicing,1.0,0.0,39,fren,en19,783759
3512,enfr,voicing,1.0,0.0,39,fren,en19,783759
3513,en,place,0.7916666666666666,0.0,39,fren,en19,783759
3514,fr,place,0.7894736842105263,0.0,39,fren,en19,783759
3515,enfr,place,0.8640350877192983,0.0,39,fren,en19,783759
3516,en,placerough,0.8571428571428571,0.0,39,fren,en19,783759
3517,fr,placerough,0.8333333333333334,0.0,39,fren,en19,783759
3518,enfr,placerough,0.9285714285714286,0.0,39,fren,en19,783759
3519,enfr,lang,1.0,0.0,39,fren,en19,783759
3520,en,sonority,0.8717948717948718,0.0,40,fren,en19,883759
3521,fr,sonority,0.8529411764705882,0.0,40,fren,en19,883759
3522,enfr,sonority,0.8495475113122172,0.0,40,fren,en19,883759
3523,en,manner,0.7948717948717948,0.0,40,fren,en19,883759
3524,fr,manner,0.7647058823529411,0.0,40,fren,en19,883759
3525,enfr,manner,0.8404977375565611,0.0,40,fren,en19,883759
3526,en,voicing,0.8823529411764706,0.0,40,fren,en19,883759
3527,fr,voicing,1.0,0.0,40,fren,en19,883759
3528,enfr,voicing,1.0,0.0,40,fren,en19,883759
3529,en,place,0.75,0.0,40,fren,en19,883759
3530,fr,place,0.7894736842105263,0.0,40,fren,en19,883759
3531,enfr,place,0.8848684210526316,0.0,40,fren,en19,883759
3532,en,placerough,0.8571428571428571,0.0,40,fren,en19,883759
3533,fr,placerough,0.8333333333333334,0.0,40,fren,en19,883759
3534,enfr,placerough,0.9285714285714286,0.0,40,fren,en19,883759
3535,enfr,lang,1.0,0.0,40,fren,en19,883759
3536,en,sonority,0.8974358974358975,0.0,41,fren,en19,983759
3537,fr,sonority,0.8823529411764706,0.0,41,fren,en19,983759
3538,enfr,sonority,0.8789592760180995,0.0,41,fren,en19,983759
3539,en,manner,0.7948717948717948,0.0,41,fren,en19,983759
3540,fr,manner,0.7647058823529411,0.0,41,fren,en19,983759
3541,enfr,manner,0.8404977375565611,0.0,41,fren,en19,983759
3542,en,voicing,0.9411764705882353,0.0,41,fren,en19,983759
3543,fr,voicing,1.0,0.0,41,fren,en19,983759
3544,enfr,voicing,1.0,0.0,41,fren,en19,983759
3545,en,place,0.75,0.0,41,fren,en19,983759
3546,fr,place,0.7894736842105263,0.0,41,fren,en19,983759
3547,enfr,place,0.9057017543859649,0.0,41,fren,en19,983759
3548,en,placerough,0.8571428571428571,0.0,41,fren,en19,983759
3549,fr,placerough,0.8333333333333334,0.0,41,fren,en19,983759
3550,enfr,placerough,0.9285714285714286,0.0,41,fren,en19,983759
3551,enfr,lang,1.0,0.0,41,fren,en19,983759
3552,en,sonority,0.8974358974358975,0.0,42,fren,en19,1083759
3553,fr,sonority,0.8823529411764706,0.0,42,fren,en19,1083759
3554,enfr,sonority,0.8220211161387632,0.0,42,fren,en19,1083759
3555,en,manner,0.7948717948717948,0.0,42,fren,en19,1083759
3556,fr,manner,0.7647058823529411,0.0,42,fren,en19,1083759
3557,enfr,manner,0.8276772247360482,0.0,42,fren,en19,1083759
3558,en,voicing,0.9411764705882353,0.0,42,fren,en19,1083759
3559,fr,voicing,1.0,0.0,42,fren,en19,1083759
3560,enfr,voicing,1.0,0.0,42,fren,en19,1083759
3561,en,place,0.75,0.0,42,fren,en19,1083759
3562,fr,place,0.7368421052631579,0.0,42,fren,en19,1083759
3563,enfr,place,0.8848684210526316,0.0,42,fren,en19,1083759
3564,en,placerough,0.8571428571428571,0.0,42,fren,en19,1083759
3565,fr,placerough,0.8333333333333334,0.0,42,fren,en19,1083759
3566,enfr,placerough,0.9285714285714286,0.0,42,fren,en19,1083759
3567,enfr,lang,1.0,0.0,42,fren,en19,1083759
3568,en,sonority,0.8974358974358975,0.0,43,fren,en19,1183759
3569,fr,sonority,0.8529411764705882,0.0,43,fren,en19,1183759
3570,enfr,sonority,0.8348416289592759,0.0,43,fren,en19,1183759
3571,en,manner,0.7692307692307693,0.0,43,fren,en19,1183759
3572,fr,manner,0.7647058823529411,0.0,43,fren,en19,1183759
3573,enfr,manner,0.8404977375565611,0.0,43,fren,en19,1183759
3574,en,voicing,0.9411764705882353,0.0,43,fren,en19,1183759
3575,fr,voicing,1.0,0.0,43,fren,en19,1183759
3576,enfr,voicing,1.0,0.0,43,fren,en19,1183759
3577,en,place,0.75,0.0,43,fren,en19,1183759
3578,fr,place,0.7894736842105263,0.0,43,fren,en19,1183759
3579,enfr,place,0.9057017543859649,0.0,43,fren,en19,1183759
3580,en,placerough,0.8571428571428571,0.0,43,fren,en19,1183759
3581,fr,placerough,0.8333333333333334,0.0,43,fren,en19,1183759
3582,enfr,placerough,0.9285714285714286,0.0,43,fren,en19,1183759
3583,enfr,lang,1.0,0.0,43,fren,en19,1183759
3584,en,sonority,0.8974358974358975,0.0,44,fren,en19,1283759
3585,fr,sonority,0.8529411764705882,0.0,44,fren,en19,1283759
3586,enfr,sonority,0.8495475113122172,0.0,44,fren,en19,1283759
3587,en,manner,0.7948717948717948,0.0,44,fren,en19,1283759
3588,fr,manner,0.7941176470588235,0.0,44,fren,en19,1283759
3589,enfr,manner,0.8276772247360482,0.0,44,fren,en19,1283759
3590,en,voicing,1.0,0.0,44,fren,en19,1283759
3591,fr,voicing,1.0,0.0,44,fren,en19,1283759
3592,enfr,voicing,1.0,0.0,44,fren,en19,1283759
3593,en,place,0.75,0.0,44,fren,en19,1283759
3594,fr,place,0.7894736842105263,0.0,44,fren,en19,1283759
3595,enfr,place,0.8848684210526316,0.0,44,fren,en19,1283759
3596,en,placerough,0.8571428571428571,0.0,44,fren,en19,1283759
3597,fr,placerough,0.8333333333333334,0.0,44,fren,en19,1283759
3598,enfr,placerough,0.9285714285714286,0.0,44,fren,en19,1283759
3599,enfr,lang,1.0,0.0,44,fren,en19,1283759
3600,en,sonority,0.8974358974358975,0.0,45,fren,en19,1383759
3601,fr,sonority,0.8529411764705882,0.0,45,fren,en19,1383759
3602,enfr,sonority,0.8367269984917043,0.0,45,fren,en19,1383759
3603,en,manner,0.8205128205128205,0.0,45,fren,en19,1383759
3604,fr,manner,0.7941176470588235,0.0,45,fren,en19,1383759
3605,enfr,manner,0.8276772247360482,0.0,45,fren,en19,1383759
3606,en,voicing,0.9411764705882353,0.0,45,fren,en19,1383759
3607,fr,voicing,1.0,0.0,45,fren,en19,1383759
3608,enfr,voicing,1.0,0.0,45,fren,en19,1383759
3609,en,place,0.75,0.0,45,fren,en19,1383759
3610,fr,place,0.7368421052631579,0.0,45,fren,en19,1383759
3611,enfr,place,0.9057017543859649,0.0,45,fren,en19,1383759
3612,en,placerough,0.8571428571428571,0.0,45,fren,en19,1383759
3613,fr,placerough,0.9166666666666666,0.0,45,fren,en19,1383759
3614,enfr,placerough,0.9285714285714286,0.0,45,fren,en19,1383759
3615,enfr,lang,1.0,0.0,45,fren,en19,1383759
3616,en,sonority,0.8974358974358975,0.0,46,fren,en19,1483759
3617,fr,sonority,0.8823529411764706,0.0,46,fren,en19,1483759
3618,enfr,sonority,0.8348416289592759,0.0,46,fren,en19,1483759
3619,en,manner,0.7692307692307693,0.0,46,fren,en19,1483759
